Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Region,Year,Month,Day,DayOfWeek,Machinery_Code,Region_Code
2025-03-15,Loaders (Wheeled),-0.037721796,48,35,1,1,12619.54,Lake Stevenville,2025,3,15,5,3,760
2019-10-11,Skid Steer Loaders,0.037721796,66,35,1,1,12619.54,West Vanessaview,2019,10,11,4,4,1898
2019-10-11,Compactors,0.037721796,79,35,1,1,12619.54,Lake Amy,2019,10,11,4,1,637
2019-10-11,Tele Handlers ,0.037721796,70,35,1,1,12619.54,South Sarahville,2019,10,11,4,5,1646
2019-10-12,Backhoe Loader,0.035710445,78,35,1,1,12619.54,Gomezberg,2019,10,12,5,0,413
2019-10-12,Excavators(crawler),0.035710445,68,35,1,1,12619.54,Port Pamela,2019,10,12,5,2,1352
2019-10-12,Loaders (Wheeled),0.035710445,61,35,1,1,12619.54,Andrewmouth,2019,10,12,5,3,47
2019-10-12,Skid Steer Loaders,0.035710445,90,35,1,1,12619.54,Stephensonstad,2019,10,12,5,4,1677
2019-10-12,Compactors,0.035710445,74,35,1,1,12619.54,West Hollystad,2019,10,12,5,1,1823
2019-10-12,Tele Handlers ,0.035710445,65,35,1,1,12619.54,Andradeberg,2019,10,12,5,5,42
2019-10-13,Excavators(crawler),0.028760331,76,35,1,1,12619.54,South Daniel,2019,10,13,6,2,1559
2019-10-13,Loaders (Wheeled),0.028760331,71,35,1,1,12619.54,New Franciscoland,2019,10,13,6,3,970
2019-10-13,Skid Steer Loaders,0.028760331,45,35,1,1,12619.54,West Patricialand,2019,10,13,6,4,1870
2019-10-13,Compactors,0.028760331,78,35,1,1,12619.54,Millerport,2019,10,13,6,1,894
2019-10-13,Tele Handlers ,0.028760331,79,35,1,1,12619.54,Jonathanton,2019,10,13,6,5,565
2019-10-14,Excavators(crawler),0.026968037,75,35,1,1,12619.54,Anaview,2019,10,14,0,2,37
2019-10-14,Loaders (Wheeled),0.026968037,74,35,1,1,12619.54,Johnsonburgh,2019,10,14,0,3,552
2019-10-14,Skid Steer Loaders,0.026968037,56,35,1,1,12619.54,Romeroborough,2019,10,14,0,4,1452
2019-10-14,Tele Handlers ,0.026968037,88,35,1,1,12619.54,Haydenview,2019,10,14,0,5,444
2019-10-15,Backhoe Loader,0.030620333,66,35,1,1,12619.54,West Ashlee,2019,10,15,1,0,1792
2019-10-15,Excavators(crawler),0.030620333,57,35,1,1,12619.54,Port Theresastad,2019,10,15,1,2,1381
2019-10-15,Loaders (Wheeled),0.030620333,68,35,1,1,12619.54,West Brianville,2019,10,15,1,3,1801
2025-03-15,invalid_data,0.030620333,64,35,1,1,12619.54,West Shelley,2025,3,15,5,6,1884
2019-10-15,Compactors,0.030620333,71,35,1,1,12619.54,New Keithland,2019,10,15,1,1,1003
2019-10-15,Tele Handlers ,0.030620333,67,35,1,1,12619.54,West Robinhaven,2019,10,15,1,5,1875
2019-10-16,Backhoe Loader,0.032464403,3582,35000,1,1,12619.54,Timothyhaven,2019,10,16,2,0,1720
2019-10-16,Excavators(crawler),0.032464403,59,35,1,1,12619.54,Robertstown,2019,10,16,2,2,1440
2019-10-16,Skid Steer Loaders,0.032464403,96,35,1,1,12619.54,Perezville,2019,10,16,2,4,1245
2019-10-16,Compactors,0.032464403,74,35,1,1,12619.54,Port Rickyside,2019,10,16,2,1,1361
2019-10-16,Tele Handlers ,0.032464403,78,35,1,1,12619.54,Ashleybury,2019,10,16,2,5,63
2019-10-17,Backhoe Loader,0.0378373,67,35,1,1,12619.54,Danabury,2019,10,17,3,0,185
2019-10-17,Excavators(crawler),0.0378373,92,35,1,1,12619.54,South Nicoletown,2019,10,17,3,2,1627
2019-10-17,Loaders (Wheeled),0.0378373,65,35,1,1,12619.54,North Ivan,2019,10,17,3,3,1125
2019-10-17,Skid Steer Loaders,0.0378373,58,35,1,1,12619.54,South Robert,2019,10,17,3,4,1639
2019-10-17,Tele Handlers ,0.0378373,72,35,1,1,12619.54,East Brian,2019,10,17,3,5,251
2019-10-18,Excavators(crawler),0.03203027,86,35,1,1,12619.54,East Kendraburgh,2019,10,18,4,2,309
2019-10-18,Loaders (Wheeled),0.03203027,69,35,1,1,12619.54,Sextontown,2019,10,18,4,3,1486
2019-10-18,Skid Steer Loaders,0.03203027,63,35,1,1,12619.54,Port Amber,2019,10,18,4,4,1260
2019-10-18,Compactors,0.03203027,57,35,1,1,12619.54,Lake Bonnieborough,2019,10,18,4,1,644
2019-10-18,Tele Handlers ,0.03203027,83,35,1,1,12619.54,Ambertown,2019,10,18,4,5,31
2019-10-19,Backhoe Loader,0.029959176,3566,35000,1,1,12619.54,New Michelle,2019,10,19,5,0,1025
2019-10-19,Excavators(crawler),0.029959176,76,35,1,1,12619.54,Lake Maria,2019,10,19,5,2,726
2019-10-19,Loaders (Wheeled),0.029959176,65,35,1,1,12619.54,Port Tammy,2019,10,19,5,3,1379
2019-10-19,Skid Steer Loaders,0.029959176,51,35,1,1,12619.54,South Gregorytown,2019,10,19,5,4,1583
2025-03-15,Compactors,0.029959176,85,35,1,1,12619.54,New Melissa,2025,3,15,5,1,1021
2019-10-19,Tele Handlers ,0.029959176,59,35,1,1,12619.54,New Catherinefort,2019,10,19,5,5,943
2019-10-20,Backhoe Loader,0.034874042,63,35,1,1,12619.54,Willisview,2019,10,20,6,0,1919
2019-10-20,Excavators(crawler),0.034874042,75,35,1,1,12619.54,Jacksonstad,2019,10,20,6,2,484
2019-10-20,Loaders (Wheeled),0.034874042,56,35,1,1,12619.54,North Kristy,2019,10,20,6,3,1156
2019-10-20,invalid_data,0.034874042,63,35,1,1,12619.54,Briannamouth,2019,10,20,6,6,100
2019-10-20,Compactors,0.034874042,71,35,1,1,12619.54,Morrisonborough,2019,10,20,6,1,910
2019-10-20,Tele Handlers ,0.034874042,81,35,1,1,12619.54,Angelaside,2019,10,20,6,5,51
2019-10-21,Backhoe Loader,0.02726277,74,35,1,1,12619.54,West William,2019,10,21,0,0,1900
2019-10-21,Excavators(crawler),0.02726277,76,35,1,1,12619.54,West Joshua,2019,10,21,0,2,1838
2019-10-21,Skid Steer Loaders,0.02726277,80,35,1,1,12619.54,Edwardsview,2019,10,21,0,4,361
2019-10-21,Compactors,0.02726277,58,35,1,1,12619.54,Larsenview,2019,10,21,0,1,779
2019-10-21,Tele Handlers ,0.02726277,67,35,1,1,12619.54,Port Kaylabury,2019,10,21,0,5,1320
2019-10-22,Backhoe Loader,0.029110823,3573,35000,1,1,12619.54,West Philip,2019,10,22,1,0,1871
2019-10-22,Excavators(crawler),0.029110823,70,35,1,1,12619.54,Wendyberg,2019,10,22,1,2,1778
2019-10-22,Loaders (Wheeled),0.029110823,61,35,1,1,12619.54,Jacquelineville,2019,10,22,1,3,494
2019-10-22,Skid Steer Loaders,0.029110823,67,35,1,1,12619.54,Jessicastad,2019,10,22,1,4,534
2019-10-22,Compactors,0.029110823,65,35,1,1,12619.54,Port Samuelburgh,2019,10,22,1,1,1368
2019-10-22,Tele Handlers ,0.029110823,76,35,1,1,12619.54,Harveymouth,2019,10,22,1,5,442
2019-10-23,Excavators(crawler),0.027370308,37,35,1,1,12619.54,Lake Brittanyborough,2019,10,23,2,2,646
2019-10-23,Loaders (Wheeled),0.027370308,66,35,1,1,12619.54,Kerrmouth,2019,10,23,2,3,613
2019-10-23,Skid Steer Loaders,0.027370308,62,35,1,1,12619.54,Port Lisa,2019,10,23,2,4,1326
2019-10-23,Compactors,0.027370308,69,35,1,1,12619.54,West Marilynview,2019,10,23,2,1,1859
2025-03-15,Tele Handlers ,0.027370308,75,35,1,1,12619.54,Amandaport,2025,3,15,5,5,26
2019-10-24,Backhoe Loader,0.033687145,67,35,1,1,12619.54,Jaredberg,2019,10,24,3,0,510
2019-10-24,Excavators(crawler),0.033687145,67,35,1,1,12619.54,North Michael,2019,10,24,3,2,1170
2019-10-24,Loaders (Wheeled),0.033687145,82,35,1,1,12619.54,Port Suzannefort,2019,10,24,3,3,1376
2019-10-24,Skid Steer Loaders,0.033687145,67,35,1,1,12619.54,North Raymondberg,2019,10,24,3,4,1186
2019-10-24,Tele Handlers ,0.033687145,72,35,1,1,12619.54,South Derrick,2019,10,24,3,5,1570
2019-10-25,Excavators(crawler),0.037494772,68,35,1,1,12619.54,Landryview,2019,10,25,4,2,778
2019-10-25,Loaders (Wheeled),0.037494772,86,35,1,1,12619.54,Port Hannahside,2019,10,25,4,3,1300
2019-10-25,invalid_data,0.037494772,60,35,1,1,12619.54,Haynesstad,2019,10,25,4,6,445
2019-10-25,Compactors,0.037494772,72,35,1,1,12619.54,East Michael,2019,10,25,4,1,322
2019-10-25,Tele Handlers ,0.037494772,91,35,1,1,12619.54,South Danielborough,2019,10,25,4,5,1560
2019-10-26,Backhoe Loader,0.035355969,69,35,1,1,12619.54,Jaclynstad,2019,10,26,5,0,487
2019-10-26,Excavators(crawler),0.035355969,82,35,1,1,12619.54,North Angela,2019,10,26,5,2,1080
2019-10-26,Skid Steer Loaders,0.035355969,60,35,1,1,12619.54,Walshville,2019,10,26,5,4,1764
2019-10-26,Compactors,0.035355969,69,35,1,1,12619.54,Lake Jose,2019,10,26,5,1,703
2019-10-26,Tele Handlers ,0.035355969,66,35,1,1,12619.54,Susanport,2019,10,26,5,5,1692
2019-10-27,Backhoe Loader,0.036180424,76,35,1,1,12619.54,East Brandonton,2019,10,27,6,0,250
2019-10-27,Excavators(crawler),0.036180424,64,35,1,1,12619.54,Poncefurt,2019,10,27,6,2,1255
2019-10-27,Loaders (Wheeled),0.036180424,76,35,1,1,12619.54,East Raymond,2019,10,27,6,3,334
2019-10-27,Skid Steer Loaders,0.036180424,63,35,1,1,12619.54,North Christianborough,2019,10,27,6,4,1099
2019-10-27,Compactors,0.036180424,78,35,1,1,12619.54,Lake Crystalside,2019,10,27,6,1,664
2019-10-27,Tele Handlers ,0.036180424,71,35,1,1,12619.54,New Troy,2019,10,27,6,5,1058
2025-03-15,invalid_data,-0.039784925,3535,35000,1,1,12619.54,New Juanhaven,2025,3,15,5,6,995
2019-10-28,Excavators(crawler),0.039784925,59,35,1,1,12619.54,Port Carlosburgh,2019,10,28,0,2,1275
2019-10-28,Loaders (Wheeled),0.039784925,92,35,1,1,12619.54,South Walter,2019,10,28,0,3,1666
2019-10-28,Skid Steer Loaders,0.039784925,77,35,1,1,12619.54,Oconnorhaven,2019,10,28,0,4,1216
2019-10-28,Tele Handlers ,0.039784925,79,35,1,1,12619.54,New Ericaberg,2019,10,28,0,5,967
2019-10-29,Backhoe Loader,0.039605696,76,35,1,1,12619.54,North Gary,2019,10,29,1,0,1118
2019-10-29,Excavators(crawler),0.039605696,65,35,1,1,12619.54,Drewside,2019,10,29,1,2,230
2019-10-29,Loaders (Wheeled),0.039605696,69,35,1,1,12619.54,West Martinbury,2019,10,29,1,3,1860
2019-10-29,Skid Steer Loaders,0.039605696,68,35,1,1,12619.54,Crossfurt,2019,10,29,1,4,180
2019-10-29,Tele Handlers ,0.039605696,63,35,1,1,12619.54,New Karitown,2019,10,29,1,5,998
2019-10-30,Backhoe Loader,0.031914767,70,35,1,1,12619.54,Reedview,2019,10,30,2,0,1413
2019-10-30,Excavators(crawler),0.031914767,73,35,1,1,12619.54,Toddburgh,2019,10,30,2,2,1724
2019-10-30,Loaders (Wheeled),0.031914767,57,35,1,1,12619.54,East Dianechester,2019,10,30,2,3,273
2019-10-30,invalid_data,0.031914767,57,35,1,1,12619.54,East Nicoleview,2019,10,30,2,6,329
2019-10-30,Compactors,0.031914767,84,35,1,1,12619.54,New Dawnmouth,2019,10,30,2,1,964
2019-10-30,Tele Handlers ,0.031914767,84,35,1,1,12619.54,Lake Corey,2019,10,30,2,5,662
2019-10-31,Backhoe Loader,0.027449965,3545,35000,1,1,12619.54,North Jessicaberg,2019,10,31,3,0,1134
2019-10-31,Excavators(crawler),0.027449965,57,35,1,1,12619.54,Ibarratown,2019,10,31,3,2,480
2019-10-31,Skid Steer Loaders,0.027449965,55,35,1,1,12619.54,North Dylanside,2019,10,31,3,4,1111
2019-10-31,Compactors,0.027449965,67,35,1,1,12619.54,Lake Ashley,2019,10,31,3,1,642
2019-10-31,Tele Handlers ,0.027449965,59,35,1,1,12619.54,New Jeffreystad,2019,10,31,3,5,981
2019-11-01,Backhoe Loader,0.034463806,14,35,1,0,21410.07,Johnsonmouth,2019,11,1,4,0,554
2025-03-15,Excavators(crawler),0.034463806,24,35,1,0,21410.07,Port Andrewville,2025,3,15,5,2,1266
2019-11-01,Skid Steer Loaders,0.034463806,37,35,1,0,21410.07,Port Tracyville,2019,11,1,4,4,1388
2019-11-01,Compactors,0.034463806,27,35,1,0,21410.07,South Lance,2019,11,1,4,1,1612
2019-11-01,Tele Handlers ,0.034463806,3,35,1,0,21410.07,North Ethan,2019,11,1,4,5,1116
2019-11-02,Excavators(crawler),0.038629891,11,35,1,0,21410.07,Kempport,2019,11,2,5,2,608
2019-11-02,Loaders (Wheeled),0.038629891,30,35,1,0,21410.07,Kaufmanfurt,2019,11,2,5,3,599
2019-11-02,Skid Steer Loaders,0.038629891,18,35,1,0,21410.07,Christyborough,2019,11,2,5,4,158
2019-11-02,Compactors,0.038629891,34,35,1,0,21410.07,South Gavin,2019,11,2,5,1,1582
2019-11-02,Tele Handlers ,0.038629891,29,35,1,0,21410.07,Pricefort,2019,11,2,5,5,1398
2019-11-03,Backhoe Loader,0.025637758,3509,35000,1,0,21410.07,Bradton,2019,11,3,6,0,89
2019-11-03,Excavators(crawler),0.025637758,12,35,1,0,21410.07,Moorestad,2019,11,3,6,2,906
2019-11-03,Loaders (Wheeled),0.025637758,8,35,1,0,21410.07,Kyleland,2019,11,3,6,3,633
2019-11-03,Skid Steer Loaders,0.025637758,26,35,1,0,21410.07,Annefurt,2019,11,3,6,4,55
2019-11-03,Tele Handlers ,0.025637758,13,35,1,0,21410.07,Andrewshire,2019,11,3,6,5,48
2019-11-04,Backhoe Loader,0.028812108,6,35,1,0,21410.07,Mccormickview,2019,11,4,0,0,864
2019-11-04,Excavators(crawler),0.028812108,22,35,1,0,21410.07,Lake Kelly,2019,11,4,0,2,714
2019-11-04,Loaders (Wheeled),0.028812108,8,35,1,0,21410.07,Port Karaton,2019,11,4,0,3,1318
2019-11-04,invalid_data,0.028812108,23,35,1,0,21410.07,New Jonathonport,2019,11,4,0,6,990
2019-11-04,Compactors,0.028812108,1,35,1,0,21410.07,Bakerstad,2019,11,4,0,1,68
2019-11-04,Tele Handlers ,0.028812108,26,35,1,0,21410.07,Port Stevenfurt,2019,11,4,0,5,1374
2019-11-05,Excavators(crawler),0.03216967,20,35,1,0,21410.07,Zamoraside,2019,11,5,1,2,1932
2025-03-15,Loaders (Wheeled),0.03216967,5,35,1,0,21410.07,Brandonmouth,2025,3,15,5,3,94
2019-11-05,Skid Steer Loaders,0.03216967,26,35,1,0,21410.07,East Dustin,2019,11,5,1,4,278
2019-11-05,Compactors,0.03216967,18,35,1,0,21410.07,New Wandaborough,2019,11,5,1,1,1061
2019-11-05,Tele Handlers ,0.03216967,12,35,1,0,21410.07,East Jonathan,2019,11,5,1,5,298
2019-11-06,Backhoe Loader,0.030429155,3504,35000,1,0,21410.07,South Christopher,2019,11,6,2,0,1552
2019-11-06,Excavators(crawler),0.030429155,17,35,1,0,21410.07,Lake Chad,2019,11,6,2,2,653
2019-11-06,Loaders (Wheeled),0.030429155,6,35,1,0,21410.07,West Tylerport,2019,11,6,2,3,1897
2019-11-06,Skid Steer Loaders,0.030429155,13,35,1,0,21410.07,Elaineside,2019,11,6,2,4,363
2019-11-06,Compactors,0.030429155,24,35,1,0,21410.07,Holdenberg,2019,11,6,2,1,466
2019-11-06,Tele Handlers ,0.030429155,22,35,1,0,21410.07,West Jose,2019,11,6,2,5,1836
2019-11-07,Excavators(crawler),0.032918451,26,35,1,0,21410.07,Steelemouth,2019,11,7,3,2,1673
2019-11-07,Loaders (Wheeled),0.032918451,6,35,1,0,21410.07,Brittanyhaven,2019,11,7,3,3,104
2019-11-07,Skid Steer Loaders,0.032918451,30,35,1,0,21410.07,East Christina,2019,11,7,3,4,261
2019-11-07,Compactors,0.032918451,7,35,1,0,21410.07,Port Jeffreyview,2019,11,7,3,1,1308
2019-11-07,Tele Handlers ,0.032918451,18,35,1,0,21410.07,East Ryan,2019,11,7,3,5,338
2019-11-08,Backhoe Loader,0.029616648,10,35,1,0,21410.07,New Jonathanmouth,2019,11,8,4,0,989
2019-11-08,Excavators(crawler),0.029616648,8,35,1,0,21410.07,Port Brian,2019,11,8,4,2,1271
2019-11-08,Loaders (Wheeled),0.029616648,13,35,1,0,21410.07,East Jeffreyport,2019,11,8,4,3,291
2019-11-08,Skid Steer Loaders,0.029616648,0,35,1,0,21410.07,Douglasmouth,2019,11,8,4,4,226
2019-11-08,Tele Handlers ,0.029616648,31,35,1,0,21410.07,Lake Kaylaside,2019,11,8,4,5,712
2019-11-09,Backhoe Loader,0.024112317,3514,35000,1,0,21410.07,West Kayla,2019,11,9,5,0,1844
2019-11-09,Excavators(crawler),0.024112317,15,35,1,0,21410.07,Lake Natalieville,2019,11,9,5,2,736
2019-11-09,Loaders (Wheeled),0.024112317,1,35,1,0,21410.07,Martinezburgh,2019,11,9,5,3,837
2025-03-15,invalid_data,0.024112317,-6,35,1,0,21410.07,South Nathan,2025,3,15,5,6,1624
2019-11-09,Compactors,0.024112317,17,35,1,0,21410.07,Taylorhaven,2019,11,9,5,1,1702
2019-11-09,Tele Handlers ,0.024112317,23,35,1,0,21410.07,Drewchester,2019,11,9,5,5,229
2019-11-10,Backhoe Loader,0.0310465,19,35,1,0,21410.07,New Lori,2019,11,10,6,0,1013
2019-11-10,Excavators(crawler),0.0310465,22,35,1,0,21410.07,Lake Yvetteshire,2019,11,10,6,2,773
2019-11-10,Skid Steer Loaders,0.0310465,16,35,1,0,21410.07,Frankside,2019,11,10,6,4,390
2019-11-10,Compactors,0.0310465,33,35,1,0,21410.07,Allenview,2019,11,10,6,1,23
2019-11-10,Tele Handlers ,0.0310465,7,35,1,0,21410.07,Cruzmouth,2019,11,10,6,5,181
2019-11-11,Backhoe Loader,0.037721796,13,35,1,0,21410.07,Lisamouth,2019,11,11,0,0,802
2019-11-11,Excavators(crawler),0.037721796,22,35,1,0,21410.07,Chavezton,2019,11,11,0,2,147
2019-11-11,Loaders (Wheeled),0.037721796,19,35,1,0,21410.07,West Jenniferchester,2019,11,11,0,3,1831
2019-11-11,Skid Steer Loaders,0.037721796,45,35,1,0,21410.07,Port Jeffreyton,2019,11,11,0,4,1307
2019-11-11,Compactors,0.037721796,37,35,1,0,21410.07,North Jimmyfort,2019,11,11,0,1,1136
2019-11-11,Tele Handlers ,0.037721796,30,35,1,0,21410.07,South David,2019,11,11,0,5,1563
2019-11-12,Excavators(crawler),0.035710445,11,35,1,0,21410.07,South Willie,2019,11,12,1,2,1667
2019-11-12,Skid Steer Loaders,0.035710445,27,35,1,0,21410.07,Matthewville,2019,11,12,1,4,861
2019-11-12,Compactors,0.035710445,9,35,1,0,21410.07,Johnland,2019,11,12,1,1,549
2019-11-12,Tele Handlers ,0.035710445,20,35,1,0,21410.07,Kristiburgh,2019,11,12,1,5,628
2019-11-13,Backhoe Loader,0.028760331,20,35,1,0,21410.07,Whiteport,2019,11,13,2,0,1906
2019-11-13,Excavators(crawler),0.028760331,20,35,1,0,21410.07,New Christyton,2019,11,13,2,2,952
2019-11-13,Loaders (Wheeled),0.028760331,20,35,1,0,21410.07,East Mason,2019,11,13,2,3,319
2019-11-13,Skid Steer Loaders,0.028760331,25,35,1,0,21410.07,Port Laura,2019,11,13,2,4,1325
2025-03-15,Compactors,-0.028760331,-10,35,1,0,21410.07,South Stephenton,2025,3,15,5,1,1652
2019-11-13,Tele Handlers ,0.028760331,46,35,1,0,21410.07,Perkinsberg,2019,11,13,2,5,1246
2019-11-14,Backhoe Loader,0.026968037,13,35,1,0,21410.07,Leefurt,2019,11,14,3,0,787
2019-11-14,Excavators(crawler),0.026968037,16,35,1,0,21410.07,Ericton,2019,11,14,3,2,376
2019-11-14,Loaders (Wheeled),0.026968037,-1,35,1,0,21410.07,South Colin,2019,11,14,3,3,1555
2019-11-14,invalid_data,0.026968037,15,35,1,0,21410.07,Alexton,2019,11,14,3,6,19
2019-11-14,Compactors,0.026968037,9,35,1,0,21410.07,Wrightland,2019,11,14,3,1,1927
2019-11-14,Tele Handlers ,0.026968037,11,35,1,0,21410.07,East Anthonyland,2019,11,14,3,5,247
2019-11-15,Backhoe Loader,0.030620333,3506,35000,1,0,21410.07,Victoriahaven,2019,11,15,4,0,1754
2019-11-15,Excavators(crawler),0.030620333,6,35,1,0,21410.07,Bennettberg,2019,11,15,4,2,81
2019-11-15,Skid Steer Loaders,0.030620333,13,35,1,0,21410.07,Markfurt,2019,11,15,4,4,829
2019-11-15,Compactors,0.030620333,18,35,1,0,21410.07,West Jessica,2019,11,15,4,1,1833
2019-11-15,Tele Handlers ,0.030620333,17,35,1,0,21410.07,New Kayla,2019,11,15,4,5,1001
2019-11-16,Excavators(crawler),0.032464403,35,35,1,0,21410.07,East Patricia,2019,11,16,5,2,331
2019-11-16,Loaders (Wheeled),0.032464403,-2,35,1,0,21410.07,Millsburgh,2019,11,16,5,3,898
2019-11-16,Skid Steer Loaders,0.032464403,33,35,1,0,21410.07,Lake Joshua,2019,11,16,5,4,707
2019-11-16,Compactors,0.032464403,20,35,1,0,21410.07,Lisaview,2019,11,16,5,1,804
2019-11-16,Tele Handlers ,0.032464403,5,35,1,0,21410.07,Tracyside,2019,11,16,5,5,1731
2019-11-17,Excavators(crawler),0.0378373,29,35,1,0,21410.07,Mortonport,2019,11,17,6,2,912
2019-11-17,Loaders (Wheeled),0.0378373,43,35,1,0,21410.07,Websterview,2019,11,17,6,3,1774
2019-11-17,Skid Steer Loaders,0.0378373,17,35,1,0,21410.07,West Louisview,2019,11,17,6,4,1855
2019-11-17,Compactors,0.0378373,42,35,1,0,21410.07,West Anthonyville,2019,11,17,6,1,1790
2025-03-15,Tele Handlers ,0.0378373,12,35,1,0,21410.07,Whiteton,2025,3,15,5,5,1907
2019-11-18,Backhoe Loader,0.03203027,3511,35000,1,0,21410.07,West Tommy,2019,11,18,0,0,1893
2019-11-18,Excavators(crawler),0.03203027,17,35,1,0,21410.07,Davidport,2019,11,18,0,2,201
2019-11-18,Loaders (Wheeled),0.03203027,35,35,1,0,21410.07,Harrishaven,2019,11,18,0,3,436
2019-11-18,Skid Steer Loaders,0.03203027,5,35,1,0,21410.07,Taylortown,2019,11,18,0,4,1707
2019-11-18,Tele Handlers ,0.03203027,32,35,1,0,21410.07,Annville,2019,11,18,0,5,56
2019-11-19,Backhoe Loader,0.029959176,22,35,1,0,21410.07,East Georgeborough,2019,11,19,1,0,284
2019-11-19,Excavators(crawler),0.029959176,16,35,1,0,21410.07,Singhside,2019,11,19,1,2,1507
2019-11-19,Loaders (Wheeled),0.029959176,14,35,1,0,21410.07,Port Andrewfort,2019,11,19,1,3,1263
2019-11-19,invalid_data,0.029959176,21,35,1,0,21410.07,Taylormouth,2019,11,19,1,6,1704
2019-11-19,Tele Handlers ,0.029959176,-1,35,1,0,21410.07,Wendystad,2019,11,19,1,5,1779
2019-11-20,Backhoe Loader,0.034874042,27,35,1,0,21410.07,North Michaelville,2019,11,20,2,0,1174
2019-11-20,Excavators(crawler),0.034874042,11,35,1,0,21410.07,Brandihaven,2019,11,20,2,2,90
2019-11-20,Skid Steer Loaders,0.034874042,20,35,1,0,21410.07,Davidville,2019,11,20,2,4,204
2019-11-20,Compactors,0.034874042,19,35,1,0,21410.07,Walkerberg,2019,11,20,2,1,1759
2019-11-20,Tele Handlers ,0.034874042,10,35,1,0,21410.07,Lake Scott,2019,11,20,2,5,753
2019-11-21,Backhoe Loader,0.02726277,3494,35000,1,0,21410.07,Hoodville,2019,11,21,3,0,471
2019-11-21,Excavators(crawler),0.02726277,18,35,1,0,21410.07,Johnsonbury,2019,11,21,3,2,553
2019-11-21,Loaders (Wheeled),0.02726277,27,35,1,0,21410.07,Martinport,2019,11,21,3,3,841
2019-11-21,Skid Steer Loaders,0.02726277,15,35,1,0,21410.07,Ambermouth,2019,11,21,3,4,29
2019-11-21,Compactors,0.02726277,11,35,1,0,21410.07,Mitchellhaven,2019,11,21,3,1,899
2019-11-21,Tele Handlers ,0.02726277,16,35,1,0,21410.07,Laurabury,2019,11,21,3,5,780
2025-03-15,invalid_data,0.029110823,19,35,1,0,21410.07,Simmonstown,2025,3,15,5,6,1503
2019-11-22,Excavators(crawler),0.029110823,12,35,1,0,21410.07,West Ericchester,2019,11,22,4,2,1817
2019-11-22,Loaders (Wheeled),0.029110823,9,35,1,0,21410.07,West Justin,2019,11,22,4,3,1841
2019-11-22,Skid Steer Loaders,0.029110823,30,35,1,0,21410.07,North Melissaside,2019,11,22,4,4,1169
2019-11-22,Compactors,0.029110823,16,35,1,0,21410.07,South Andreashire,2019,11,22,4,1,1528
2019-11-22,Tele Handlers ,0.029110823,36,35,1,0,21410.07,West Tracey,2019,11,22,4,5,1894
2019-11-23,Backhoe Loader,0.027370308,24,35,1,0,21410.07,West Keithview,2019,11,23,5,0,1846
2019-11-23,Excavators(crawler),0.027370308,13,35,1,0,21410.07,Jimenezbury,2019,11,23,5,2,538
2019-11-23,Skid Steer Loaders,0.027370308,15,35,1,0,21410.07,North Angelicatown,2019,11,23,5,4,1082
2019-11-23,Tele Handlers ,0.027370308,25,35,1,0,21410.07,West Nancyland,2019,11,23,5,5,1868
2019-11-24,Backhoe Loader,0.033687145,3517,35000,1,0,21410.07,Wileyland,2019,11,24,6,0,1910
2019-11-24,Excavators(crawler),0.033687145,24,35,1,0,21410.07,Stevenport,2019,11,24,6,2,1679
2019-11-24,Loaders (Wheeled),0.033687145,20,35,1,0,21410.07,Ryanberg,2019,11,24,6,3,1461
2019-11-24,invalid_data,0.033687145,11,35,1,0,21410.07,New Samantha,2019,11,24,6,6,1042
2019-11-24,Compactors,0.033687145,-1,35,1,0,21410.07,New Tonya,2019,11,24,6,1,1057
2019-11-24,Tele Handlers ,0.033687145,25,35,1,0,21410.07,Hallbury,2019,11,24,6,5,427
2019-11-25,Backhoe Loader,0.037494772,14,35,1,0,21410.07,North Heidi,2019,11,25,0,0,1123
2019-11-25,Excavators(crawler),0.037494772,35,35,1,0,21410.07,East Alexisburgh,2019,11,25,0,2,241
2019-11-25,Skid Steer Loaders,0.037494772,37,35,1,0,21410.07,Port Andrewton,2019,11,25,0,4,1265
2019-11-25,Compactors,0.037494772,22,35,1,0,21410.07,Sarahport,2019,11,25,0,1,1474
2019-11-25,Tele Handlers ,0.037494772,15,35,1,0,21410.07,Monicaview,2019,11,25,0,5,903
2019-11-26,Backhoe Loader,0.035355969,19,35,1,0,21410.07,New Michaelbury,2019,11,26,1,0,1024
2025-03-15,Excavators(crawler),0.035355969,17,35,1,0,21410.07,South Reginahaven,2025,3,15,5,2,1635
2019-11-26,Loaders (Wheeled),0.035355969,29,35,1,0,21410.07,Samanthamouth,2019,11,26,1,3,1465
2019-11-26,Skid Steer Loaders,0.035355969,23,35,1,0,21410.07,Davidtown,2019,11,26,1,4,203
2019-11-26,Compactors,0.035355969,22,35,1,0,21410.07,South Carolynstad,2019,11,26,1,1,1546
2019-11-26,Tele Handlers ,0.035355969,29,35,1,0,21410.07,Gonzalesshire,2019,11,26,1,5,416
2019-11-27,Excavators(crawler),0.036180424,15,35,1,0,21410.07,Barrhaven,2019,11,27,2,2,73
2019-11-27,Loaders (Wheeled),0.036180424,19,35,1,0,21410.07,Robertchester,2019,11,27,2,3,1434
2019-11-27,Skid Steer Loaders,0.036180424,19,35,1,0,21410.07,Gregoryborough,2019,11,27,2,4,425
